Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"INNOVATIVE MECHANICS, INC.","INNOVATIVE MECHANICS, INC.",,,"$45,540.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/195124
Instrumech,Instrumech,,,"$49,888.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/196850
Ithaca Mechanical Systems Corp.,Ithaca Mechanical Systems Corp.,,,"$70,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/204560
"M-MECH DEFENSE, INC.","M-MECH DEFENSE, INC.",10/30/2019,07/30/2021,"$1,099,934.38",Phase II,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1932201
"M-MECH DEFENSE, INC.","M-MECH DEFENSE, INC.",10/12/2018,03/15/2020,"$149,988.28",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1866081
"M-MECH DEFENSE, INC.","M-MECH DEFENSE, INC.",06/29/2011,,"$729,796.00",Phase II,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/384545
"M-MECH DEFENSE, INC.","M-MECH DEFENSE, INC.",11/20/2009,05/20/2010,"$119,793.00",Phase I,SBIR,2009.2,https://legacy.www.sbir.gov/sbirsearch/detail/194076
MECHANICAL & COMPOSITE ENGINEERING,MECHANICAL & COMPOSITE ENGINEERING,,,"$397,218.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/227982
MECHANICAL & COMPOSITE ENGINEERING,MECHANICAL & COMPOSITE ENGINEERING,,,"$98,220.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/227984
Mechanical Dynamics Inc.,Mechanical Dynamics Inc.,,,"$65,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228000
Mechanical Dynamics Inc.,Mechanical Dynamics Inc.,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/227998
Mechanical Dynamics Inc.,Mechanical Dynamics Inc.,,,"$500,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/227996
Mechanical Dynamics Inc.,Mechanical Dynamics Inc.,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228002
Mechanical Eng. Services,Mechanical Eng. Services,,,"$47,065.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228006
Mechanical Integrity Inc.,Mechanical Integrity Inc.,,,"$149,545.00",Phase I,STTR,NSF 07-551,https://legacy.www.sbir.gov/sbirsearch/detail/228011
"Mechanical Seal Technology,","Mechanical Seal Technology,",,,"$49,750.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228017
"Mechanical Seal Technology,","Mechanical Seal Technology,",,,"$225,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228015
"Mechanical Seal Technology,","Mechanical Seal Technology,",,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228019
MECHANICAL SIMULATION INTERNATIONAL,MECHANICAL SIMULATION INTERNATIONAL,,,"$749,917.00",Phase II,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/7183
MECHANICAL SIMULATION INTERNATIONAL,MECHANICAL SIMULATION INTERNATIONAL,03/31/2010,09/30/2010,"$68,546.00",Phase I,SBIR,2009.3,https://legacy.www.sbir.gov/sbirsearch/detail/7185
MECHANICAL SIMULATION INTERNATIONAL,MECHANICAL SIMULATION INTERNATIONAL,03/30/2010,03/31/2011,"$749,917.00",Phase II,STTR,2008.A,https://legacy.www.sbir.gov/sbirsearch/detail/379169
MECHANICAL SIMULATION INTERNATIONAL,MECHANICAL SIMULATION INTERNATIONAL,09/27/2008,09/30/2009,"$99,865.00",Phase I,STTR,2008.A,https://legacy.www.sbir.gov/sbirsearch/detail/228024
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,09/01/2023,05/31/2025,"$1,249,744.00",Phase II,SBIR,X23.6,https://legacy.www.sbir.gov/sbirsearch/detail/2562051
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,03/07/2022,06/07/2023,"$749,982.00",Phase II,SBIR,X21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2322473
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,05/14/2021,08/16/2021,"$49,988.00",Phase I,SBIR,X21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2172397
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,05/18/2021,08/20/2021,"$49,971.00",Phase I,SBIR,X21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2172403
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,02/11/2021,05/29/2023,"$1,259,872.00",Phase II,SBIR,14.1,https://legacy.www.sbir.gov/sbirsearch/detail/2179535
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,02/11/2021,05/30/2024,"$2,059,867.00",Phase II,SBIR,14.1,https://legacy.www.sbir.gov/sbirsearch/detail/2579191
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,11/20/2019,11/20/2021,"$1,759,987.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1862053
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,11/26/2018,02/14/2019,"$74,847.00",Phase I,SBIR,18.3,https://legacy.www.sbir.gov/sbirsearch/detail/1853561
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,03/27/2019,03/27/2021,"$1,379,998.00",Phase II,SBIR,08.3,https://legacy.www.sbir.gov/sbirsearch/detail/1860415
MECHANICAL SOLUTIONS INC,MECHANICAL SOLUTIONS INC,03/06/2019,03/06/2021,"$749,995.00",Phase II,SBIR,18.3,https://legacy.www.sbir.gov/sbirsearch/detail/1860663
"MECHANICAL SOLUTIONS, INC.","MECHANICAL SOLUTIONS, INC.",,,"$98,658.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/357322
"Mechanical Technology, Inc.","Mechanical Technology, Inc.",,,"$69,899.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228094
"Mechanical Technology, Inc.","Mechanical Technology, Inc.",,,"$75,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228096
"Mechanical Technology, Inc.","Mechanical Technology, Inc.",,,"$99,888.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/228098
Mechanismic Inc.,Mechanismic Inc.,09/15/2021,08/31/2023,"$1,020,000.00",Phase II,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/2090397
Mechanismic Inc.,Mechanismic Inc.,02/01/2019,01/31/2020,"$224,959.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/1585361
Mechanized Design,Mechanized Design,06/01/2017,01/31/2019,"$99,839.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1406881
Mechanobiologix L.L.C.,Mechanobiologix L.L.C.,09/20/2019,06/30/2020,"$149,978.00",Phase I,STTR,PA18-575,https://legacy.www.sbir.gov/sbirsearch/detail/1683233
MECHASIM INC.,MECHASIM INC.,12/15/2020,11/30/2021,"$224,761.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/2087517
MECHASIM INC.,MECHASIM INC.,09/27/2021,03/26/2022,"$251,316.00",Phase I,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/2186011
TIFFANY ST BERNARD,TIFFANY ST BERNARD,08/01/2023,07/31/2024,"$259,613.00",Phase I,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2509431
TIFFANY ST BERNARD,TIFFANY ST BERNARD,03/15/2022,02/28/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2290515
"ACME EXPRESS, INC","ACME EXPRESS, INC",08/19/2019,08/18/2021,"$1,050,000.00",Phase II,SBIR,DE-FOA-0001976,https://legacy.www.sbir.gov/sbirsearch/detail/1648749
"ACME EXPRESS, INC","ACME EXPRESS, INC",07/02/2018,01/01/2019,"$155,000.00",Phase I,SBIR,DE-FOA-0001771,https://legacy.www.sbir.gov/sbirsearch/detail/1524239
"ACME EXPRESS, INC","ACME EXPRESS, INC",,,"$551,839.00",Phase II,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/885
"ACME EXPRESS, INC","ACME EXPRESS, INC",,,"$98,044.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/69583
"ACME EXPRESS, INC","ACME EXPRESS, INC",,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/69577
"ACME EXPRESS, INC","ACME EXPRESS, INC",,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/69579
"ACME EXPRESS, INC","ACME EXPRESS, INC",,,"$749,979.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/69575
"ACME EXPRESS, INC","ACME EXPRESS, INC",,,"$73,740.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/69581
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$354,100.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90980
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$224,700.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90982
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$444,070.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90984
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$301,761.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90978
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$191,744.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90974
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$287,382.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90976
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$173,340.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90972
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90986
"ANTIGEN EXPRESS, INC.","ANTIGEN EXPRESS, INC.",,,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/90970
Applications Express Inc,Applications Express Inc,,,"$30,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/92052
"ArrayXpress, Inc.","ArrayXpress, Inc.",,,"$99,949.00",Phase I,SBIR,NSF 06-598,https://legacy.www.sbir.gov/sbirsearch/detail/97577
Bright Futures Press                                    Interactive Knowledge,Bright Futures Press                                    Interactive Knowledge,,,"$59,981.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/114013
"CARNOT COMPRESSION, INC","CARNOT COMPRESSION, INC",04/01/2017,03/31/2019,"$750,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1310083
"CARNOT COMPRESSION, INC","CARNOT COMPRESSION, INC",01/01/2016,06/30/2016,"$150,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/965391
"Chanxpress, Inc.","Chanxpress, Inc.",,,"$907,316.00",Phase II,SBIR,PHS2005-2,https://legacy.www.sbir.gov/sbirsearch/detail/122625
"Chanxpress, Inc.","Chanxpress, Inc.",,,"$494,479.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/122621
"Chanxpress, Inc.","Chanxpress, Inc.",,,"$100,000.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/122623
"Clonexpress, Inc","Clonexpress, Inc",,,"$98,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/127232
"Clonexpress, Inc","Clonexpress, Inc",,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/127230
Compression Labs Inc,Compression Labs Inc,,,"$49,925.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/130825
Compression Telecommunications,Compression Telecommunications,,,"$200,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/130829
Compression Telecommunications,Compression Telecommunications,,,"$49,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/130831
Compression Telecommunications,Compression Telecommunications,,,"$40,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/130833
CYPRESS RESOURCES INC,CYPRESS RESOURCES INC,11/02/2022,02/04/2023,"$74,993.00",Phase I,SBIR,X22.4,https://legacy.www.sbir.gov/sbirsearch/detail/2563711
"CYPRESS SYSTEMS, INC.","CYPRESS SYSTEMS, INC.",,,"$94,190.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/140357
Dawnsignpress,Dawnsignpress,,,"$39,950.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/142760
Energv Compression Research,Energv Compression Research,,,"$91,346.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157416
Energy Compression Research,Energy Compression Research,,,"$499,998.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157611
Energy Compression Research,Energy Compression Research,,,"$555,389.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157601
Energy Compression Research,Energy Compression Research,,,"$523,927.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157603
Energy Compression Research,Energy Compression Research,,,"$51,004.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157609
Energy Compression Research,Energy Compression Research,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157623
Energy Compression Research,Energy Compression Research,,,"$49,692.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157605
Energy Compression Research,Energy Compression Research,,,"$51,015.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157607
Energy Compression Research,Energy Compression Research,,,"$284,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157597
Energy Compression Research,Energy Compression Research,,,"$528,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157599
Energy Compression Research,Energy Compression Research,,,"$50,615.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/157619
EXPRESSION ARRAY TECHNOLOGY,EXPRESSION ARRAY TECHNOLOGY,,,"$99,816.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/162823
EXPRESSION DRUG DESIGN LLC,EXPRESSION DRUG DESIGN LLC,,,"$167,049.00",Phase I,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/368173
EXPRESSION DRUG DESIGN LLC,EXPRESSION DRUG DESIGN LLC,,,"$1,262,623.00",Phase II,SBIR,PA10-050,https://legacy.www.sbir.gov/sbirsearch/detail/370275
EXPRESSION DRUG DESIGN LLC,EXPRESSION DRUG DESIGN LLC,,,"$98,320.00",Phase I,SBIR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/162827
EXPRESSION DRUG DESIGN LLC,EXPRESSION DRUG DESIGN LLC,,,"$100,000.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/162829
"EXPRESSION GENETICS, INC.","EXPRESSION GENETICS, INC.",,,"$163,713.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/162833
"EXPRESSION PATHOLOGY, INC","EXPRESSION PATHOLOGY, INC",,,"$147,875.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/162841
"EXPRESSION PATHOLOGY, INC","EXPRESSION PATHOLOGY, INC",,,"$142,040.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/162839
"EXPRESSION PATHOLOGY, INC","EXPRESSION PATHOLOGY, INC",,,"$106,548.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/162837
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",09/19/2023,08/31/2024,"$400,000.00",Phase I,SBIR,PA22-176,https://legacy.www.sbir.gov/sbirsearch/detail/2511681
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",05/01/2019,10/31/2020,"$224,999.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1678313
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",08/15/2018,07/31/2020,"$1,499,692.00",Phase II,SBIR,PA17-302,https://legacy.www.sbir.gov/sbirsearch/detail/1570217
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",02/01/2017,07/31/2018,"$224,976.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1247215
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",08/15/2016,02/28/2018,"$224,223.00",Phase I,SBIR,PA15-269,https://legacy.www.sbir.gov/sbirsearch/detail/1197683
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",02/01/2014,01/31/2017,"$1,483,531.00",Phase II,SBIR,PA13-088,https://legacy.www.sbir.gov/sbirsearch/detail/1048107
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",04/23/2014,03/31/2017,"$1,485,861.00",Phase II,SBIR,PA13-234,https://legacy.www.sbir.gov/sbirsearch/detail/1048259
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",,,"$386,432.00",Phase I,SBIR,PA12-088,https://legacy.www.sbir.gov/sbirsearch/detail/678214
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",,,"$296,320.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400750
"EXPRESSION THERAPEUTICS, LLC","EXPRESSION THERAPEUTICS, LLC",,,"$378,456.00",Phase I,SBIR,PA11-096,https://legacy.www.sbir.gov/sbirsearch/detail/400840
Expressive Analytics LLC,Expressive Analytics LLC,09/10/2018,03/09/2019,"$131,958.75",Phase I,SBIR,6913G618QSBIR1,https://legacy.www.sbir.gov/sbirsearch/detail/1529651
EXPRESSLO LLC,EXPRESSLO LLC,04/04/2022,04/03/2024,"$1,647,873.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2282831
EXPRESSLO LLC,EXPRESSLO LLC,02/18/2020,11/17/2020,"$200,000.00",Phase I,SBIR,DE-FOA-0002145,https://legacy.www.sbir.gov/sbirsearch/detail/1710997
"Expresso Logic, LLC","Expresso Logic, LLC",12/15/2016,05/31/2017,"$224,924.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1216887
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",02/06/2012,,"$95,027.00",Phase I,STTR,2011.A,https://legacy.www.sbir.gov/sbirsearch/detail/387254
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",06/09/2009,06/09/2011,"$751,177.00",Phase II,SBIR,2007.1,https://legacy.www.sbir.gov/sbirsearch/detail/174070
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",06/21/2007,12/21/2007,"$69,998.00",Phase I,SBIR,2007.1,https://legacy.www.sbir.gov/sbirsearch/detail/174068
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",12/02/2005,12/01/2007,"$594,571.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/174062
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",05/22/2006,06/22/2008,"$747,163.00",Phase II,SBIR,2005.1,https://legacy.www.sbir.gov/sbirsearch/detail/174064
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",01/13/2005,07/25/2005,"$69,987.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/174060
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",03/03/2005,12/03/2005,"$99,938.00",Phase I,SBIR,2005.1,https://legacy.www.sbir.gov/sbirsearch/detail/174066
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",06/02/2004,06/02/2006,"$749,698.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/174056
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",,,"$69,971.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/174054
"GENEXPRESS INFORMATICS, INC.","GENEXPRESS INFORMATICS, INC.",,,"$99,998.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/174058
GENOMIC EXPRESSION INC,GENOMIC EXPRESSION INC,,,"$340,334.00",Phase I,SBIR,75N91022R00006,https://legacy.www.sbir.gov/sbirsearch/detail/2580153
Geometric Compressions Inc.,Geometric Compressions Inc.,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/174945
Glyco Expression Technologies (Corporation),Glyco Expression Technologies (Corporation),09/01/2019,08/31/2020,"$300,000.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1684169
IMPRESSIO INC,IMPRESSIO INC,09/01/2023,08/31/2025,"$1,000,000.00",Phase II,SBIR,NSF 22-552,https://legacy.www.sbir.gov/sbirsearch/detail/2482271
IMPRESSIO INC,IMPRESSIO INC,06/01/2020,05/31/2021,"$224,999.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1705129
IMPRESSIO INC,IMPRESSIO INC,09/01/2020,02/28/2022,"$262,576.00",Phase I,SBIR,PA19-029,https://legacy.www.sbir.gov/sbirsearch/detail/1916403
Impressive Communications,Impressive Communications,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/189226
Impressive Communications,Impressive Communications,,,"$48,745.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/189224
"iXpressGenes, Inc.","iXpressGenes, Inc.",08/30/2017,02/23/2020,"$999,973.99",Phase II,SBIR,2015.2,https://legacy.www.sbir.gov/sbirsearch/detail/1609085
"iXpressGenes, Inc.","iXpressGenes, Inc.",09/16/2016,05/31/2019,"$958,278.00",Phase II,STTR,PA15-270,https://legacy.www.sbir.gov/sbirsearch/detail/1200231
"iXpressGenes, Inc.","iXpressGenes, Inc.",08/17/2016,02/17/2017,"$143,740.17",Phase I,SBIR,2015.2,https://legacy.www.sbir.gov/sbirsearch/detail/1244179
"iXpressGenes, Inc.","iXpressGenes, Inc.",08/15/2015,09/14/2016,"$149,999.00",Phase I,STTR,PA14-072,https://legacy.www.sbir.gov/sbirsearch/detail/1028033
"iXpressGenes, Inc.","iXpressGenes, Inc.",,,"$743,506.00",Phase II,STTR,PA12-089,https://legacy.www.sbir.gov/sbirsearch/detail/677374
"iXpressGenes, Inc.","iXpressGenes, Inc.",,,"$744,435.00",Phase II,SBIR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/4377
"iXpressGenes, Inc.","iXpressGenes, Inc.",,,"$100,000.00",Phase I,STTR,PHS2010-2,https://legacy.www.sbir.gov/sbirsearch/detail/378503
"iXpressGenes, Inc.","iXpressGenes, Inc.",,,"$100,000.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/163016
"iXpressGenes, Inc.","iXpressGenes, Inc.",,,"$100,000.00",Phase I,STTR,NSF 05-605,https://legacy.www.sbir.gov/sbirsearch/detail/163014
"Language Express, Inc., The","Language Express, Inc., The",03/15/2017,02/28/2019,"$746,756.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1246071
"Language Express, Inc., The","Language Express, Inc., The",07/01/2015,12/31/2015,"$131,208.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/879505
"Learning Express, Inc","Learning Express, Inc",,,"$49,965.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/214693
"Learning Express, Inc","Learning Express, Inc",,,"$458,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/214691
"Learning Express, Inc","Learning Express, Inc",,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/214695
Linstok Press Inc,Linstok Press Inc,,,"$38,814.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/216925
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",,,"$599,925.00",Phase I,SBIR,PHS-2023-1,https://legacy.www.sbir.gov/sbirsearch/detail/2580431
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",,,"$1,994,571.00",Phase II,SBIR,PHS-2021-1,https://legacy.www.sbir.gov/sbirsearch/detail/2313611
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",,,"$300,000.00",Phase I,SBIR,PHS-2022-1,https://legacy.www.sbir.gov/sbirsearch/detail/2313715
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",07/08/2022,06/30/2023,"$298,479.00",Phase I,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2336525
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",02/18/2022,01/31/2024,"$599,596.00",Phase I,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2336611
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",06/18/2021,05/31/2023,"$2,169,278.00",Phase II,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2187457
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",,,"$299,994.00",Phase I,SBIR,PHS2020-1,https://legacy.www.sbir.gov/sbirsearch/detail/2194871
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",,,"$569,807.00",Phase I,SBIR,PHS2021-1,https://legacy.www.sbir.gov/sbirsearch/detail/2194943
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",,,"$299,961.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1944763
"MOLECULAR EXPRESS, INC","MOLECULAR EXPRESS, INC",,,"$299,993.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1944811
"PERFECT EXPRESSION, INC.","PERFECT EXPRESSION, INC.",,,"$156,868.00",Phase I,STTR,PHS2009-2,https://legacy.www.sbir.gov/sbirsearch/detail/194417
"PIONEER VALLEY EDUCATIONAL PRESS, INC.","PIONEER VALLEY EDUCATIONAL PRESS, INC.",07/01/2015,06/30/2016,"$150,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/879793
Preservation By Pressurization,Preservation By Pressurization,,,"$47,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/280296
